time,load,ms_press,ms_temp,rpm,react_pwr,cv_opn,load_sp
6/17/2021 0:52,1.1953,83.658,380,166,0,3.3251,1.1484
6/17/2021 0:53,1.1484,83.713,380,252,0,2.182,1.1953
6/17/2021 0:54,1.1953,84.014,380,351,0,2.0237,1.1953
6/17/2021 0:55,1.1484,84.957,380,401,0,2.0321,1.1953
6/17/2021 0:56,1.1953,85.176,380,400,0,3.5908,1.1953
6/17/2021 0:57,1.1484,85.08,380,400,0,3.6205,1.1484
6/17/2021 0:58,1.1953,84.8,380,471,0,3.7818,1.1484
6/17/2021 0:59,1.1484,84.8,380,555,0,2.7836,1.1484
6/17/2021 1:00,1.1953,84.998,381,656,0,2.5712,1.1953
6/17/2021 1:01,1.1484,85.08,381,700,0,2.5725,1.1484
6/17/2021 1:02,1.1953,84.861,381,700,0,2.5947,1.1484
6/17/2021 1:03,1.1484,84.554,381,700,0,2.5681,1.1953
6/17/2021 1:04,1.1953,84.731,382,700,0,2.6098,1.1953
6/17/2021 1:05,1.1953,84.875,382,700,0,2.6195,1.1953
6/17/2021 1:06,1.1484,84.943,382,700,0,2.5584,1.1484
6/17/2021 1:07,1.1484,84.848,383,700,0,2.5375,1.1484
6/17/2021 1:08,1.1484,85.012,383,700,0,2.4886,1.1953
6/17/2021 1:09,1.1484,84.998,383,700,0,2.5591,1.1484
6/17/2021 1:10,1.1484,85.094,384,700,0,2.5428,1.1953
6/17/2021 1:11,1.1484,84.786,384,700,0,2.5589,1.1953
6/17/2021 1:12,1.1484,84.848,384,700,0,2.5665,1.1484
6/17/2021 1:13,1.1484,84.663,385,700,0,2.5424,1.1953
6/17/2021 1:14,1.1953,84.848,385,699,0,2.5215,1.1484
6/17/2021 1:15,1.1484,85.066,385,701,0,2.4562,1.1953
6/17/2021 1:16,1.1484,85.189,385,700,0,2.5481,1.1953
6/17/2021 1:17,1.1953,85.012,385,700,0,2.5132,1.1953
6/17/2021 1:18,1.1484,85.189,386,700,0,2.4983,1.1484
6/17/2021 1:19,1.1484,85.148,386,700,0,2.5048,1.1953
6/17/2021 1:20,1.1484,85.025,386,701,0,2.4318,1.1484
6/17/2021 1:21,1.1484,85.094,386,699,0,2.5079,1.1484
6/17/2021 1:22,1.1484,85.107,386,700,0,2.4758,1.1484
6/17/2021 1:23,1.1484,84.93,386,700,0,2.4918,1.1484
6/17/2021 1:24,1.1953,84.93,386,699,0,2.4844,1.1484
6/17/2021 1:25,1.1484,85.162,386,701,0,2.4141,1.1484
6/17/2021 1:26,1.1484,84.916,386,700,0,2.4638,1.1953
6/17/2021 1:27,1.1953,85.012,386,700,0,2.4051,1.1953
6/17/2021 1:28,1.1953,85.176,386,700,0,2.4768,1.1953
6/17/2021 1:29,1.1953,85.012,386,700,0,2.4768,1.1484
6/17/2021 1:30,1.1953,84.971,386,700,0,2.4566,1.1484
6/17/2021 1:31,1.1953,84.69,386,699,0,2.4438,1.1484
6/17/2021 1:32,1.1953,84.308,386,700,0,2.4649,1.1953
6/17/2021 1:33,1.1484,84.362,386,699,0,2.4369,1.1484
6/17/2021 1:34,1.1484,84.526,386,701,0,2.4473,1.1484
6/17/2021 1:35,1.1484,84.786,386,699,0,2.4723,1.1484
6/17/2021 1:36,1.1953,84.861,386,701,0,2.3936,1.1484
6/17/2021 1:37,1.1484,84.93,386,700,0,2.4627,1.1484
6/17/2021 1:38,1.1484,84.875,386,700,0,2.3861,1.1484
6/17/2021 1:39,1.1484,84.813,386,700,0,2.4146,1.1484
6/17/2021 1:40,1.1484,84.971,386,700,0,2.4369,1.1484
6/17/2021 1:41,1.1484,84.718,386,700,0,2.4369,1.1484
6/17/2021 1:42,1.1953,84.718,386,700,0,4.6234,1.1484
6/17/2021 1:43,1.1484,84.622,386,700,0,4.7029,1.1484
6/17/2021 1:44,1.1484,84.267,386,764,0,4.7585,1.1484
6/17/2021 1:45,1.1484,84.13,387,864,0,4.8624,1.1484
6/17/2021 1:46,1.1484,84.068,387,963,0,5.0826,1.1484
6/17/2021 1:47,1.1484,84.157,387,1049,0,5.1157,1.1953
6/17/2021 1:48,1.1484,84.636,388,1150,0,5.221,1.1484
6/17/2021 1:49,1.1484,84.957,388,1250,0,5.3632,1.1484
6/17/2021 1:50,1.1484,84.718,388,1351,0,5.4665,1.1953
6/17/2021 1:51,1.1484,84.622,389,1452,0,5.636,1.1484
6/17/2021 1:52,1.1484,84.472,389,1552,0,5.778,1.1953
6/17/2021 1:53,1.1484,84.444,389,1652,0,5.82,1.1484
6/17/2021 1:54,1.1484,84.622,390,1754,0,5.9187,1.1484
6/17/2021 1:55,1.1484,84.8,390,1855,0,5.9785,1.1484
6/17/2021 1:56,1.1484,84.813,391,1942,0,6.0401,1.1484
6/17/2021 1:57,1.1484,84.861,391,2043,0,6.0789,1.1484
6/17/2021 1:58,1.1484,84.889,392,2144,0,6.1952,1.1484
6/17/2021 1:59,1.1484,84.649,392,2246,0,6.2685,1.1484
6/17/2021 2:00,1.1484,84.731,392,2347,0,6.3495,1.1484
6/17/2021 2:01,1.1484,84.943,393,2448,0,6.4673,1.1484
6/17/2021 2:02,1.1484,84.861,393,2549,0,6.5273,1.1484
6/17/2021 2:03,1.1484,84.704,393,2635,0,6.6631,1.1484
6/17/2021 2:04,1.1484,84.69,394,2735,0,6.838,1.1484
6/17/2021 2:05,1.1484,84.581,394,2837,0,6.8452,1.1484
6/17/2021 2:06,1.1484,84.636,394,2938,0,6.74,1.1953
6/17/2021 2:07,1.1484,85.162,394,2986,0,6.708,1.1953
6/17/2021 2:08,1.1953,85.313,394,2992,0,6.6652,1.1484
6/17/2021 2:09,1.1953,85.148,395,2995,0,6.6741,1.1953
6/17/2021 2:10,1.1484,85.23,395,2996,0,6.6711,1.1484
6/17/2021 2:11,1.1953,85.148,395,2996,0,6.6712,1.1953
6/17/2021 2:12,1.1484,84.827,396,2996,0,6.6684,1.1484
6/17/2021 2:13,1.1484,84.827,396,2996,0,6.6723,1.1953
6/17/2021 2:14,1.1484,84.636,397,2997,0,6.6784,1.1484
6/17/2021 2:15,1.1484,84.636,397,2997,0,6.6725,1.1953
6/17/2021 2:16,1.1953,84.998,397,2997,0,6.6565,1.1484
6/17/2021 2:17,1.1484,85.025,397,2997,0,6.6624,1.1484
6/17/2021 2:18,1.1484,85.094,397,2998,0,6.6523,1.1953
6/17/2021 2:19,1.1484,85.285,397,2998,0,6.6723,1.1484
6/17/2021 2:20,1.1484,85.012,397,2998,0,6.6532,1.1484
6/17/2021 2:21,1.1484,84.889,397,2998,0,6.6521,1.1484
6/17/2021 2:22,1.1484,84.759,396,2998,0,6.659,1.1484
6/17/2021 2:23,1.1484,84.403,396,2999,0,6.6762,1.1484
6/17/2021 2:24,1.1484,84.595,396,2999,0,6.6681,1.1484
6/17/2021 2:25,1.1484,84.902,396,2999,0,6.6631,1.1484
6/17/2021 2:26,1.1484,84.786,395,2999,0,6.6662,1.1953
6/17/2021 2:27,1.1484,84.889,395,2999,0,6.6523,1.1953
6/17/2021 2:28,1.1953,84.848,395,2999,0,6.6564,1.1953
6/17/2021 2:29,1.1484,84.718,394,2999,0,6.6642,1.1484
6/17/2021 2:30,1.1953,84.704,394,2999,0,6.6883,1.1953
6/17/2021 2:31,1.1484,84.677,394,3000,0,6.6445,1.1953
6/17/2021 2:32,1.1484,84.786,394,3000,0,6.6513,1.1953
6/17/2021 2:33,1.1484,85.121,394,3000,0,6.6301,1.1484
6/17/2021 2:34,1.1484,85.285,394,3000,0,6.6169,1.1484
6/17/2021 2:35,1.1484,84.957,394,3000,0,6.6105,1.1484
6/17/2021 2:36,1.1484,84.704,393,3000,0,6.6174,1.1484
6/17/2021 2:37,1.1953,84.889,393,3000,0,6.6051,1.1953
6/17/2021 2:38,1.1484,84.861,393,3000,0,6.6145,1.1484
6/17/2021 2:39,1.1953,84.8,393,3000,0,6.6019,1.1484
6/17/2021 2:40,1.1484,85.935,393,3000,0,6.5535,1.1953
6/17/2021 2:41,1.1953,86.338,393,3000,0,6.5408,1.1484
6/17/2021 2:42,1.1484,85.271,392,3000,0,6.5418,1.1484
6/17/2021 2:43,1.1484,84.444,392,3000,0,6.576,1.1484
6/17/2021 2:44,1.1484,84.13,392,3000,0,6.6045,1.1484
6/17/2021 2:45,1.1484,84,392,3000,0,6.6084,1.1484
6/17/2021 2:46,1.1953,84.649,392,3000,0,6.6075,1.1484
6/17/2021 2:47,1.1484,84.772,392,3000,0,6.5844,1.1484
6/17/2021 2:48,1.1484,84.957,392,3000,0,6.5851,1.1484
6/17/2021 2:49,1.1484,85.094,392,3000,0,6.5605,1.1484
6/17/2021 2:50,1.1953,85.039,392,3000,0,6.552,1.1953
6/17/2021 2:51,1.1953,84.861,392,3000,0,6.5396,1.1953
6/17/2021 2:52,1.1953,84.567,392,3000,0,6.5449,1.1484
6/17/2021 2:53,1.1484,84.93,392,3000,0,6.5566,1.1953
6/17/2021 2:54,1.1953,85.395,392,3000,0,6.5166,1.1484
6/17/2021 2:55,1.1953,85.23,392,3000,0,6.4997,1.1484
6/17/2021 2:56,1.1953,85.094,392,3000,0,6.5247,1.1953
6/17/2021 2:57,1.1953,84.998,391,3000,0,6.5099,1.1484
6/17/2021 2:58,1.1953,85.866,391,3000,0,6.4428,1.1953
6/17/2021 2:59,1.1484,87.192,391,3000,0,6.396,1.1953
6/17/2021 3:00,1.1953,87.179,390,3001,0,6.3648,1.1953
6/17/2021 3:01,1.1484,86.707,390,3001,0,6.3942,1.1953
6/17/2021 3:02,1.1484,85.422,389,3000,0,6.4425,1.1953
6/17/2021 3:03,1.1484,83.494,388,3000,0,6.5428,1.1484
6/17/2021 3:04,1.1484,82.469,387,3000,0,6.5771,1.1953
6/17/2021 3:05,1.1953,82.913,387,3000,0,6.5676,1.1484
6/17/2021 3:06,1.0078,84.212,388,3000,1.44,6.6125,1.0078
6/17/2021 3:07,32.367,85.162,388,3000,4.61,8.3146,31.711
6/17/2021 3:08,27.727,85.504,389,3000,4.22,8.0637,27.117
6/17/2021 3:09,25.336,83.877,390,2998,5.66,7.9471,25.594
6/17/2021 3:10,24.938,84.198,392,3000,5.86,7.8489,24.984
6/17/2021 3:11,26.273,84.861,393,3000,8.74,7.8626,25.805
6/17/2021 3:12,23.953,85.313,395,2999,8.54,7.809,24.398
6/17/2021 3:13,25.453,85.477,396,2999,9.7,7.8138,25.594
6/17/2021 3:14,24.328,85.436,397,3000,11.33,7.7365,23.719
6/17/2021 3:15,23.977,85.23,398,2999,11.33,7.7816,22.945
6/17/2021 3:16,26.555,85.176,398,2999,8.06,7.7371,24.656
6/17/2021 3:17,23.391,85.258,399,3000,10.66,7.6264,23.086
6/17/2021 3:18,25.172,85.08,399,2999,12.48,7.7051,23.133
6/17/2021 3:19,23.391,85.08,399,2998,12,7.7429,24.023
6/17/2021 3:20,22.711,84.772,400,2997,10.75,7.7726,22.5
6/17/2021 3:21,24.891,84.8,400,2998,10.37,7.7548,25.219
6/17/2021 3:22,23.438,84.745,400,2998,10.18,7.7236,23.93
6/17/2021 3:23,23.484,84.663,400,2998,9.22,7.7236,23.484
6/17/2021 3:24,25.453,84.848,400,2997,6.43,7.7157,25.266
6/17/2021 3:25,25.617,84.848,400,2999,3.94,7.6789,24.422
6/17/2021 3:26,27.656,84.8,400,3001,3.26,7.762,26.836
6/17/2021 3:27,24.75,84.861,401,3002,5.38,7.7523,24.891
6/17/2021 3:28,26.227,85.039,401,3001,6.34,7.7433,25.992
6/17/2021 3:29,23.578,85.012,401,3001,9.41,7.7294,24.844
6/17/2021 3:30,22.641,85.012,401,3000,5.86,7.6606,22.805
6/17/2021 3:31,23.906,84.93,402,2999,8.06,7.6818,23.578
6/17/2021 3:32,25.125,84.875,402,3000,5.76,7.6934,25.641
6/17/2021 3:33,23.859,85.203,402,3000,5.47,7.6662,24
6/17/2021 3:34,23.578,85.066,403,3001,2.4,7.6563,23.039
6/17/2021 3:35,25.688,84.848,403,3001,2.59,7.7395,26.414
6/17/2021 3:36,24,85.23,403,3002,2.21,7.6025,24.422
6/17/2021 3:37,25.547,85.367,404,3001,1.63,7.6958,26.602
6/17/2021 3:38,24.586,85.326,404,3003,2.02,7.6476,23.953
6/17/2021 3:39,26.695,84.848,405,3001,-0.19,7.7245,26.648
6/17/2021 3:40,25.406,84.772,405,3003,1.34,7.7068,25.125
6/17/2021 3:41,25.547,84.444,405,3002,-1.63,7.6974,25.383
6/17/2021 3:42,25.5,84.499,406,3002,-2.88,7.6409,25.148
6/17/2021 3:43,24.75,84.69,406,3002,-1.92,7.6878,24.703
6/17/2021 3:44,25.078,85.162,406,3002,-3.07,7.6792,24.328
6/17/2021 3:45,27.234,85.354,407,3002,-2.69,7.6696,26.344
6/17/2021 3:46,24.938,85.135,407,3003,-5.47,7.6239,24.727
6/17/2021 3:47,22.992,84.704,407,3002,-4.42,7.7054,22.945
6/17/2021 3:48,23.766,84.294,408,3001,-4.03,7.6628,24.234
6/17/2021 3:49,24.422,84.759,408,3002,-1.92,7.6587,23.813
6/17/2021 3:50,23.906,85.121,409,3001,-3.84,7.6367,25.078
6/17/2021 3:51,26.578,85.559,409,3001,-3.84,7.7042,25.078
6/17/2021 3:52,24.094,85.148,409,3001,-3.74,7.6607,24.445
6/17/2021 3:53,24,84.813,409,2999,-4.32,7.6537,23.813
6/17/2021 3:54,26.133,85.012,409,3000,-6.43,7.7092,27.867
6/17/2021 3:55,26.273,84.772,409,3001,-5.66,7.6813,26.18
6/17/2021 3:56,27.539,85.066,409,3001,-5.76,7.6606,26.742
6/17/2021 3:57,23.906,85.148,408,3002,-6.82,7.6414,23.625
6/17/2021 3:58,23.813,84.971,407,3001,-9.7,7.6125,23.625
6/17/2021 3:59,25.219,84.875,407,3002,-11.42,7.631,25.219
6/17/2021 4:00,25.406,84.499,406,3003,-10.46,7.693,27.773
6/17/2021 4:01,24.609,84.608,405,3004,-11.23,7.6359,23.859
6/17/2021 4:02,26.93,84.731,405,3002,-12,7.6638,25.992
6/17/2021 4:03,24.609,84.889,405,3003,-13.06,7.5739,25.031
6/17/2021 4:04,24.82,85.08,405,3002,-11.33,7.652,26.461
6/17/2021 4:05,25.406,84.971,404,3001,-11.62,7.6889,26.039
6/17/2021 4:06,23.906,85.326,404,3000,-9.6,7.6178,24.375
6/17/2021 4:07,22.617,85.217,404,2999,-11.52,7.5369,23.18
6/17/2021 4:08,24.844,85.066,404,2998,-11.71,7.6475,25.125
6/17/2021 4:09,24.961,84.813,404,3000,-11.14,7.5988,23.344
6/17/2021 4:10,24.656,84.772,404,3000,-7.78,7.6453,23.391
6/17/2021 4:11,26.18,84.677,404,3000,-7.58,7.6217,25.5
6/17/2021 4:12,31.383,85.025,404,3001,-9.02,7.7956,30.563
6/17/2021 4:13,34.219,84.93,403,3001,-5.95,8.0044,34.734
6/17/2021 4:14,37.805,84.567,403,3002,-9.12,8.1241,37.875
6/17/2021 4:15,42.398,84.554,403,3002,-6.62,8.2907,43.336
6/17/2021 4:16,46.43,84.827,403,3001,-8.74,8.4801,46.57
6/17/2021 4:17,50.813,84.69,402,3002,-8.74,8.6018,50.438
6/17/2021 4:18,55.266,84.595,402,3002,-6.62,8.7599,56.086
6/17/2021 4:19,58.828,84.827,402,3002,-6.91,8.9108,58.922
6/17/2021 4:20,62.555,84.875,401,3001,-6.91,9.0498,63.023
6/17/2021 4:21,67.711,84.861,401,3003,-6.72,9.1864,67.242
6/17/2021 4:22,71.648,84.636,400,3002,-6.62,9.3917,71.742
6/17/2021 4:23,75.234,84.69,400,3001,-8.64,9.5106,75.891
6/17/2021 4:24,80.766,84.485,400,3001,-11.71,9.6932,79.5
6/17/2021 4:25,83.906,84.759,400,3004,-8.83,9.8298,84
6/17/2021 4:26,87.539,84.813,399,3002,-8.64,9.9576,86.789
6/17/2021 4:27,91.805,84.916,399,3002,-6.91,10.126,92.414
6/17/2021 4:28,96.867,84.889,400,3002,-4.7,10.338,97.383
6/17/2021 4:29,98.742,84.759,400,3001,-4.99,10.519,98.133
6/17/2021 4:30,104.16,84.636,401,3000,-2.02,10.78,103.34
6/17/2021 4:31,106.99,84.458,402,3000,-4.03,10.954,106.03
6/17/2021 4:32,113.27,84.971,403,3000,-7.68,11.29,113.93
6/17/2021 4:33,115.92,84.957,403,2999,-7.97,11.547,114.8
6/17/2021 4:34,118.85,84.786,404,2999,-8.26,11.8,119.91
6/17/2021 4:35,126.66,84.308,404,3000,-7.78,12.136,124.78
6/17/2021 4:36,130.08,84.376,404,3000,-10.56,12.25,130.5
6/17/2021 4:37,133.24,85.08,405,3000,-9.5,12.38,135.14
6/17/2021 4:38,138.26,85.395,405,3002,-12.58,12.577,137.84
6/17/2021 4:39,139.34,85.203,405,3001,-10.18,12.863,140.25
6/17/2021 4:40,144.21,84.212,406,3002,-8.83,13.381,144.94
6/17/2021 4:41,149.48,83.563,407,3002,-11.62,13.798,149.18
6/17/2021 4:42,150.89,84.103,408,3003,-8.35,13.885,150.75
6/17/2021 4:43,150.56,84.198,410,3003,-10.56,13.896,150.28
6/17/2021 4:44,149.86,84.472,411,3002,-8.16,13.78,151.13
6/17/2021 4:45,150.09,85.135,413,3003,-7.87,13.739,150.23
6/17/2021 4:46,151.45,85.039,414,3003,-5.86,13.761,152.51
6/17/2021 4:47,150.09,85.066,416,3002,-6.91,13.746,152.27
6/17/2021 4:48,150.47,85.148,417,3003,-3.74,13.778,150.8
6/17/2021 4:49,149.72,85.039,419,3003,-4.22,13.701,149.91
6/17/2021 4:50,153.77,85.422,420,3003,-1.82,13.9,154.2
6/17/2021 4:51,154.48,85.258,421,3004,-1.82,14.077,153.87
6/17/2021 4:52,154.01,84.294,421,3003,-3.84,14.316,154.64
6/17/2021 4:53,154.97,83.85,421,3003,-0.67,14.489,154.69
6/17/2021 4:54,154.2,83.918,421,3002,-0.58,14.467,154.43
6/17/2021 4:55,156.61,84.103,421,3002,-2.5,14.494,157.57
6/17/2021 4:56,154.1,84.39,420,3002,-2.11,14.307,154.97
6/17/2021 4:57,155.67,84.745,420,3002,0.38,14.296,156.14
6/17/2021 4:58,154.34,84.889,420,3002,2.3,14.15,155.25
6/17/2021 4:59,155.39,84.861,420,3001,1.06,14.15,155.25
6/17/2021 5:00,153.82,84.69,420,3000,3.36,14.103,153.91
6/17/2021 5:01,154.59,84.889,421,3000,-2.21,14.085,154.69
6/17/2021 5:02,156.19,84.827,421,3002,-0.19,14.076,156.23
6/17/2021 5:03,155.72,84.848,421,3003,-1.82,14.11,155.44
6/17/2021 5:04,154.92,84.731,422,3002,-0.77,14.059,154.48
6/17/2021 5:05,155.53,84.663,422,3003,1.92,14.162,155.53
6/17/2021 5:06,154.55,84.567,422,3002,2.69,14.214,154.78
6/17/2021 5:07,155.44,84.417,422,3001,3.65,14.253,155.44
6/17/2021 5:08,154.64,84.848,423,3000,4.8,14.073,155.02
6/17/2021 5:09,155.67,85.094,423,3000,6.34,14.063,155.77
6/17/2021 5:10,154.2,85.285,423,3001,6.05,13.953,154.38
6/17/2021 5:11,154.64,85.299,424,3001,8.45,13.927,154.73
6/17/2021 5:12,156.42,84.93,424,2999,8.93,13.954,155.34
6/17/2021 5:13,154.59,84.93,424,2999,13.92,13.976,154.69
6/17/2021 5:14,155.63,84.731,424,2999,14.21,13.996,155.53
6/17/2021 5:15,154.2,84.581,425,2999,14.88,14.087,154.34
6/17/2021 5:16,155.44,84.622,425,2999,15.94,14.091,155.11
6/17/2021 5:17,156.19,84.8,425,3000,18.62,14.039,155.02
6/17/2021 5:18,155.3,85.313,425,3001,18.91,13.887,155.16
6/17/2021 5:19,156.38,85.285,425,3002,19.49,13.912,155.91
6/17/2021 5:20,154.43,85.066,425,3000,24,13.909,154.92
6/17/2021 5:21,155.44,85.148,425,3000,25.92,13.872,155.44
6/17/2021 5:22,156.19,84.971,425,2999,24.58,13.828,155.67
6/17/2021 5:23,155.53,85.258,425,3002,22.08,13.855,154.59
6/17/2021 5:24,154.24,85.066,425,3002,26.78,13.845,155.53
6/17/2021 5:25,156.09,85.025,425,3003,28.42,13.894,156.05
6/17/2021 5:26,154.38,84.8,425,3002,23.81,13.892,155.77
6/17/2021 5:27,155.67,84.745,425,3003,27.07,13.961,156.89
6/17/2021 5:28,153.77,84.649,425,3003,28.51,13.814,153.96
6/17/2021 5:29,153.63,85.285,425,3003,30.82,13.81,153.45
6/17/2021 5:30,155.77,85.326,424,3003,31.2,13.854,155.67
6/17/2021 5:31,154.64,85.531,424,3003,28.7,13.854,154.69
6/17/2021 5:32,155.44,85.299,424,3004,29.28,13.92,154.97
6/17/2021 5:33,153.49,84.827,424,3004,28.13,13.988,153.63
6/17/2021 5:34,153.45,84.581,423,3005,29.66,14.153,153.4
6/17/2021 5:35,158.51,84.485,423,3005,30.14,14.083,162.12
6/17/2021 5:36,150.42,84.677,423,3005,34.27,13.55,151.08
6/17/2021 5:37,151.99,85.579,422,3004,36.67,13.519,152.6
6/17/2021 5:38,152.32,85.606,422,3004,38.98,13.63,152.27
6/17/2021 5:39,153.63,84.971,421,3003,43.49,14.893,153.59
6/17/2021 5:40,154.88,84.041,420,3002,45.02,15.095,154.97
6/17/2021 5:41,152.74,83.269,419,3001,45.31,14.988,152.7
6/17/2021 5:42,157.15,83.863,418,3000,51.94,14.957,156.89
6/17/2021 5:43,154.78,84.499,417,2998,52.9,14.45,154.38
6/17/2021 5:44,156.47,85.716,417,2998,51.46,14.163,156.42
6/17/2021 5:45,155.95,86.208,416,2998,46.46,13.837,156.09
6/17/2021 5:46,151.27,86.598,416,3000,50.88,13.724,152.6
6/17/2021 5:47,157.34,85.88,415,3001,43.87,14.096,156.89
6/17/2021 5:48,158.13,84.8,414,3003,46.46,14.383,157.1
6/17/2021 5:49,163.34,84.212,414,3002,48.96,15.229,163.57
6/17/2021 5:50,165.7,83.323,413,3001,55.3,15.945,166.03
6/17/2021 5:51,170.77,83.091,414,3000,54.53,16.892,172.08
6/17/2021 5:52,175.41,82.578,414,3000,54.05,17.511,175.92
6/17/2021 5:53,178.2,82.804,414,3000,58.08,18.423,178.34
6/17/2021 5:54,180.47,82.4,415,2999,51.26,18.652,179.86
6/17/2021 5:55,181.55,83.549,417,3001,51.36,18.366,180.23
6/17/2021 5:56,181.13,85.08,418,3001,46.56,17.978,180.66
6/17/2021 5:57,180.66,86.967,419,3001,44.64,17.684,180.61
6/17/2021 5:58,183.73,88.601,420,3002,45.12,17.544,183.87
6/17/2021 5:59,186.23,90.077,421,3003,43.97,17.649,185.16
6/17/2021 6:00,190.5,90.918,421,3004,40.61,18.034,190.64
6/17/2021 6:01,193.99,91.882,420,3004,38.5,18.703,193.95
6/17/2021 6:02,196.83,92.183,420,3006,39.17,19.496,196.36
6/17/2021 6:03,200.72,91.718,418,3007,37.92,21.579,200.34
6/17/2021 6:04,206.16,90.269,417,3007,38.69,26.229,206.53
6/17/2021 6:05,205.88,87.151,415,3006,42.34,35.312,205.78
6/17/2021 6:06,200.72,82.441,414,3005,45.89,70.292,201.8
6/17/2021 6:07,200.95,78.565,413,3004,48.58,100.97,201.56
6/17/2021 6:08,207.82,77.116,413,3002,52.9,101.18,207.59
6/17/2021 6:09,210.84,77.697,415,3001,53.57,101.17,211.13
6/17/2021 6:10,214.24,78.771,416,3000,57.22,86.441,214.85
6/17/2021 6:11,216.28,79.755,417,3000,61.34,81.181,216.38
6/17/2021 6:12,216.14,80.356,420,2999,61.34,75.868,216.56
6/17/2021 6:13,215.58,80.609,422,2998,63.46,67.285,215.48
6/17/2021 6:14,214.05,80.5,424,2999,63.55,48.967,215.63
6/17/2021 6:15,205.73,81.286,427,3001,69.22,24.177,205.69
6/17/2021 6:16,217.13,86.126,430,2999,68.06,24.224,217.13
6/17/2021 6:17,218.65,90.863,433,2999,67.58,23.454,217.55
6/17/2021 6:18,222.56,93.967,436,3001,69.5,23.148,222.23
6/17/2021 6:19,224.84,96.729,438,3002,69.12,24.334,225.47
6/17/2021 6:20,231.75,96.585,439,3002,62.98,26.194,230.95
6/17/2021 6:21,230.04,96.544,439,3003,64.99,28.096,229.48
6/17/2021 6:22,223.48,95.156,438,3001,57.6,28.158,222.73
6/17/2021 6:23,220.05,92.989,436,3001,57.31,28.161,220.05
6/17/2021 6:24,218.18,91.26,434,3003,64.8,28.164,218.84
6/17/2021 6:25,216.75,90.077,433,3002,60,28.163,217.13
6/17/2021 6:26,219.12,89.619,433,3001,59.62,28.166,218.27
6/17/2021 6:27,218.51,89.865,433,3000,63.07,28.166,218.46
6/17/2021 6:28,219.35,89.482,433,3001,62.02,28.162,219.02
6/17/2021 6:29,219.63,89.51,433,3000,61.82,28.16,219.68
6/17/2021 6:30,221.25,89.783,433,3001,63.36,28.148,221.91
6/17/2021 6:31,222.33,90.392,433,3000,65.28,28.155,222.82
6/17/2021 6:32,223.34,90.528,433,2999,66.24,28.162,222.61
6/17/2021 6:33,221.34,90.836,433,2999,60.38,28.162,221.2
6/17/2021 6:34,220.92,90.665,433,3000,55.2,28.167,220.41
6/17/2021 6:35,218.84,90.296,432,2999,53.86,28.166,219.16
6/17/2021 6:36,218.74,89.537,432,2999,54.62,28.161,218.7
6/17/2021 6:37,217.8,88.669,432,2998,58.37,28.164,217.71
6/17/2021 6:38,216.42,88.102,432,2996,55.2,28.161,215.95
6/17/2021 6:39,217.5,87.425,432,2997,49.25,28.159,216.23
6/17/2021 6:40,217.31,87.097,432,2999,42.72,28.159,218.79
6/17/2021 6:41,218.84,87.356,432,2997,43.58,28.162,218.27
6/17/2021 6:42,213.63,87.384,433,2997,43.2,25.702,214.34
6/17/2021 6:43,208.48,87.384,433,2997,41.95,24.896,208.43
6/17/2021 6:44,209.55,86.967,432,2999,41.38,24.859,209.09
6/17/2021 6:45,208.43,86.516,432,3000,42.72,24.851,208.43
6/17/2021 6:46,208.52,85.545,432,2999,43.68,24.856,207.73
6/17/2021 6:47,208.62,84.636,432,2997,47.23,24.853,208.99
6/17/2021 6:48,208.62,84.403,432,2997,46.37,24.851,208.9
6/17/2021 6:49,208.76,83.891,432,2995,46.66,24.851,208.76
6/17/2021 6:50,207.77,83.617,432,2996,47.04,24.848,208.43
6/17/2021 6:51,206.81,83.009,433,2997,48.48,24.852,207.09
6/17/2021 6:52,208.05,82.1,432,2997,46.37,24.852,207.42
6/17/2021 6:53,207.38,81.963,433,2999,45.41,24.853,207.91
6/17/2021 6:54,208.2,81.71,433,2999,46.75,24.853,208.95
6/17/2021 6:55,205.5,81.949,433,2999,37.54,24.854,205.83
6/17/2021 6:56,204.35,80.247,433,3000,40.9,24.855,204.02
6/17/2021 6:57,197.7,79.174,433,3000,39.84,23.673,198.49
6/17/2021 6:58,184.2,77.185,433,3000,40.42,19.38,183.54
6/17/2021 6:59,173.18,77.144,433,3001,40.9,17.484,173.27
6/17/2021 7:00,179.7,79.625,434,3001,36.48,17.399,179.18
6/17/2021 7:01,185.16,81.806,434,3001,34.75,17.39,185.39
6/17/2021 7:02,187.85,83.672,435,3001,37.34,17.385,188.04
6/17/2021 7:03,181.69,84.875,437,3001,37.73,16.779,182.46
6/17/2021 7:04,180.38,86.434,438,2999,42.34,16.546,180.28
6/17/2021 7:05,180.84,88.006,439,2997,43.2,16.306,180.66
6/17/2021 7:06,181.83,90.624,440,2995,40.99,16.417,181.88
6/17/2021 7:07,182.74,91.342,441,2994,42.05,16.839,182.88
6/17/2021 7:08,179.77,91.232,442,2995,41.38,16.868,179.46
6/17/2021 7:09,178.71,91.287,443,2993,43.49,16.868,178.95
6/17/2021 7:10,178.34,92.34,444,2992,40.03,16.868,179.18
6/17/2021 7:11,181.97,93.468,444,2994,40.7,16.991,182.11
6/17/2021 7:12,180.98,94.063,445,2995,40.42,17.056,181.08
6/17/2021 7:13,180.98,94.835,445,2995,37.34,17.063,180.61
